-916.00E-09,+17.37500012E-03,-24.99990463E-03
-896.00E-09,+15.87500016E-03,+12.50009537E-03
-876.00E-09,+15.75000016E-03,-24.99990463E-03
-856.00E-09,+15.25000017E-03,+12.50009537E-03
-836.00E-09,+15.00000018E-03,-24.99990463E-03
-816.00E-09,+14.12500020E-03,+12.50009537E-03
-796.00E-09,+14.37500019E-03,-24.99990463E-03
-776.00E-09,+13.62500021E-03,+25.00009537E-03
-756.00E-09,+14.25000019E-03,+37.50009537E-03
-736.00E-09,+13.00000022E-03,+62.50009537E-03
-716.00E-09,+13.75000020E-03,-24.99990463E-03
-696.00E-09,+12.75000023E-03,+25.00009537E-03
-676.00E-09,+12.62500023E-03,+25.00009537E-03
-656.00E-09,+12.12500024E-03,+12.50009537E-03
-636.00E-09,+11.87500025E-03,-24.99990463E-03
-616.00E-09,+11.00000027E-03,+12.50009537E-03
-596.00E-09,+11.12500026E-03,-24.99990463E-03
-576.00E-09,+9.75000029E-03,+12.50009537E-03
-556.00E-09,+10.12500029E-03,-24.99990463E-03
-536.00E-09,+9.62500030E-03,+25.00009537E-03
-516.00E-09,+9.37500030E-03,+25.00009537E-03
-496.00E-09,+8.37500033E-03,+12.50009537E-03
-476.00E-09,+8.25000033E-03,-24.99990463E-03
-456.00E-09,+7.87500034E-03,+25.00009537E-03
-436.00E-09,+8.25000033E-03,+25.00009537E-03
-416.00E-09,+7.87500034E-03,+12.50009537E-03
-396.00E-09,+8.25000033E-03,-24.99990463E-03
-376.00E-09,+7.87500034E-03,+25.00009537E-03
-356.00E-09,+8.12500033E-03,+25.00009537E-03
-336.00E-09,+7.25000035E-03,+12.50009537E-03
-316.00E-09,+7.62500034E-03,-24.99990463E-03
-296.00E-09,+7.25000035E-03,+12.50009537E-03
-276.00E-09,+7.62500034E-03,-24.99990463E-03
-256.00E-09,+7.25000035E-03,+12.50009537E-03
-236.00E-09,+7.62500034E-03,-24.99990463E-03
-216.00E-09,+7.12500035E-03,+25.00009537E-03
-196.00E-09,+7.00000036E-03,+25.00009537E-03
-176.00E-09,+6.37500037E-03,+25.00009537E-03
-156.00E-09,+5.62500039E-03,+25.00009537E-03
-136.00E-09,+4.62500041E-03,+12.50009537E-03
-116.00E-09,+4.25000042E-03,-24.99990463E-03
-96.00E-09,+2.87500045E-03,+12.50009537E-03
-76.00E-09,+3.12500044E-03,-24.99990463E-03
-56.00E-09,+2.12500046E-03,+12.50009537E-03
-36.00E-09,+2.00000047E-03,-24.99990463E-03
-16.00E-09,+1.37500048E-03,+25.00009537E-03
+4.00E-09,+1.00000049E-03,+25.00009537E-03
+24.00E-09,+1.50000048E-03,+12.50009537E-03
+44.00E-09,+1.37500048E-03,-24.99990463E-03
+64.00E-09,+750.00050E-06,+12.50009537E-03
+84.00E-09,+250.00051E-06,-12.49990463E-03
+104.00E-09,+375.00050E-06,+75.00009537E-03
+124.00E-09,+625.00050E-06,+25.00009537E-03
+144.00E-09,-249.99948E-06,+12.50009537E-03
+164.00E-09,+125.00051E-06,-24.99990463E-03
+184.00E-09,-249.99948E-06,+12.50009537E-03
+204.00E-09,+125.00051E-06,-24.99990463E-03
+224.00E-09,-249.99948E-06,+12.50009537E-03
+244.00E-09,+125.00051E-06,-24.99990463E-03
+264.00E-09,-249.99948E-06,+12.50009537E-03
+284.00E-09,+125.00051E-06,-24.99990463E-03
+304.00E-09,-249.99948E-06,+12.50009537E-03
+324.00E-09,+510E-12,-12.49990463E-03
+344.00E-09,-874.99947E-06,+62.50009537E-03
+364.00E-09,-374.99948E-06,-24.99990463E-03
+384.00E-09,-249.99948E-06,+12.50009537E-03
+404.00E-09,+125.00051E-06,-24.99990463E-03
+424.00E-09,-374.99948E-06,+25.00009537E-03
+444.00E-09,-374.99948E-06,+25.00009537E-03
+464.00E-09,-374.99948E-06,+12.50009537E-03
+484.00E-09,-499.99948E-06,-24.99990463E-03
+504.00E-09,-874.99947E-06,+12.50009537E-03
+524.00E-09,-499.99948E-06,-37.49990463E-03
+544.00E-09,-874.99947E-06,-37.49990463E-03
+564.00E-09,-374.99948E-06,-37.49990463E-03
+584.00E-09,-374.99948E-06,-37.49990463E-03
+604.00E-09,-374.99948E-06,-12.49990463E-03
+624.00E-09,-249.99948E-06,+62.50009537E-03
+644.00E-09,+125.00051E-06,-24.99990463E-03
+664.00E-09,-374.99948E-06,+25.00009537E-03
+684.00E-09,-374.99948E-06,+25.00009537E-03
+704.00E-09,-249.99948E-06,+12.50009537E-03
+724.00E-09,+125.00051E-06,-24.99990463E-03
+744.00E-09,-249.99948E-06,+25.00009537E-03
+764.00E-09,+125.00051E-06,+37.50009537E-03
+784.00E-09,-374.99948E-06,+62.50009537E-03
+804.00E-09,-499.99948E-06,-24.99990463E-03
+824.00E-09,-874.99947E-06,+25.00009537E-03
+844.00E-09,-374.99948E-06,+25.00009537E-03
+864.00E-09,-374.99948E-06,+25.00009537E-03
+884.00E-09,-499.99948E-06,+25.00009537E-03
+904.00E-09,-749.99947E-06,+25.00009537E-03
+924.00E-09,+125.00051E-06,+25.00009537E-03
+944.00E-09,-374.99948E-06,+12.50009537E-03
+964.00E-09,-499.99948E-06,-24.99990463E-03
+984.00E-09,-874.99947E-06,+12.50009537E-03
+1.00400E-06,-374.99948E-06,-24.99990463E-03
+1.02400E-06,-374.99948E-06,+25.00009537E-03
+1.04400E-06,-499.99948E-06,+25.00009537E-03
+1.06400E-06,-874.99947E-06,+12.50009537E-03
+1.08400E-06,-499.99948E-06,-24.99990463E-03
+1.10400E-06,-874.99947E-06,+12.50009537E-03
+1.12400E-06,-499.99948E-06,-24.99990463E-03
+1.14400E-06,-874.99947E-06,+25.00009537E-03
+1.16400E-06,-499.99948E-06,+25.00009537E-03
+1.18400E-06,-749.99947E-06,+25.00009537E-03
+1.20400E-06,-124.99948E-06,+37.50009537E-03
+1.22400E-06,-1.37499946E-03,+62.50009537E-03
+1.24400E-06,-374.99948E-06,-24.99990463E-03
+1.26400E-06,-374.99948E-06,+12.50009537E-03
+1.28400E-06,-499.99948E-06,-24.99990463E-03
+1.30400E-06,-999.99947E-06,+25.00009537E-03
+1.32400E-06,-999.99947E-06,+25.00009537E-03
+1.34400E-06,-874.99947E-06,+25.00009537E-03
+1.36400E-06,-499.99948E-06,+12.50009537E-03
+1.38400E-06,-874.99947E-06,-37.49990463E-03
+1.40400E-06,-624.99947E-06,-24.99990463E-03
+1.42400E-06,-1.37499946E-03,+25.00009537E-03
+1.44400E-06,-499.99948E-06,+12.50009537E-03
+1.46400E-06,-874.99947E-06,-24.99990463E-03
+1.48400E-06,-499.99948E-06,+25.00009537E-03
+1.50400E-06,-874.99947E-06,+25.00009537E-03
+1.52400E-06,-499.99948E-06,+25.00009537E-03
+1.54400E-06,-874.99947E-06,+25.00009537E-03
+1.56400E-06,-499.99948E-06,+25.00009537E-03
+1.58400E-06,-999.99947E-06,+25.00009537E-03
+1.60400E-06,-999.99947E-06,+25.00009537E-03
+1.62400E-06,-874.99947E-06,+12.50009537E-03
+1.64400E-06,-499.99948E-06,-24.99990463E-03
+1.66400E-06,-874.99947E-06,+12.50009537E-03
+1.68400E-06,-499.99948E-06,-24.99990463E-03
+1.70400E-06,-749.99947E-06,+12.50009537E-03
+1.72400E-06,+510E-12,-24.99990463E-03
+1.74400E-06,-874.99947E-06,+25.00009537E-03
+1.76400E-06,-499.99948E-06,+25.00009537E-03
+1.78400E-06,-874.99947E-06,+25.00009537E-03
+1.80400E-06,-499.99948E-06,+25.00009537E-03
+1.82400E-06,-874.99947E-06,+12.50009537E-03
+1.84400E-06,-624.99947E-06,-24.99990463E-03
+1.86400E-06,-1.37499946E-03,+12.50009537E-03
+1.88400E-06,-374.99948E-06,-24.99990463E-03
+1.90400E-06,-374.99948E-06,+25.00009537E-03
+1.92400E-06,-499.99948E-06,+25.00009537E-03
+1.94400E-06,-874.99947E-06,+12.50009537E-03
+1.96400E-06,-374.99948E-06,-24.99990463E-03
+1.98400E-06,-499.99948E-06,+12.50009537E-03
+2.00400E-06,-999.99947E-06,-24.99990463E-03
+2.02400E-06,-999.99947E-06,+25.00009537E-03
+2.04400E-06,-999.99947E-06,+25.00009537E-03
+2.06400E-06,-874.99947E-06,+25.00009537E-03
+2.08400E-06,-374.99948E-06,+25.00009537E-03
+2.10400E-06,-374.99948E-06,+12.50009537E-03
+2.12400E-06,-499.99948E-06,-12.49990463E-03
+2.14400E-06,-874.99947E-06,+75.00009537E-03
+2.16400E-06,-374.99948E-06,+25.00009537E-03
+2.18400E-06,-374.99948E-06,+12.50009537E-03
+2.20400E-06,-499.99948E-06,-24.99990463E-03
+2.22400E-06,-874.99947E-06,+12.50009537E-03
+2.24400E-06,-499.99948E-06,-24.99990463E-03
+2.26400E-06,-874.99947E-06,+12.50009537E-03
+2.28400E-06,-374.99948E-06,-24.99990463E-03
+2.30400E-06,-374.99948E-06,+12.50009537E-03
+2.32400E-06,-499.99948E-06,-24.99990463E-03
+2.34400E-06,-874.99947E-06,+12.50009537E-03
+2.36400E-06,-374.99948E-06,-24.99990463E-03
+2.38400E-06,-374.99948E-06,+25.00009537E-03
+2.40400E-06,-499.99948E-06,+25.00009537E-03
+2.42400E-06,-874.99947E-06,+25.00009537E-03
+2.44400E-06,-374.99948E-06,+12.50009537E-03
+2.46400E-06,-374.99948E-06,-37.49990463E-03
+2.48400E-06,-499.99948E-06,-24.99990463E-03
+2.50400E-06,-874.99947E-06,+12.50009537E-03
+2.52400E-06,-374.99948E-06,-24.99990463E-03
+2.54400E-06,-374.99948E-06,+12.50009537E-03
+2.56400E-06,-374.99948E-06,-24.99990463E-03
+2.58400E-06,-374.99948E-06,+12.50009537E-03
+2.60400E-06,-499.99948E-06,-24.99990463E-03
+2.62400E-06,-874.99947E-06,+25.00009537E-03
+2.64400E-06,-499.99948E-06,+25.00009537E-03
+2.66400E-06,-874.99947E-06,+12.50009537E-03
+2.68400E-06,-499.99948E-06,-24.99990463E-03
+2.70400E-06,-874.99947E-06,+25.00009537E-03
+2.72400E-06,-499.99948E-06,+25.00009537E-03
+2.74400E-06,-874.99947E-06,+12.50009537E-03
+2.76400E-06,-499.99948E-06,-24.99990463E-03
+2.78400E-06,-874.99947E-06,+12.50009537E-03
+2.80400E-06,-499.99948E-06,-24.99990463E-03
+2.82400E-06,-999.99947E-06,+12.50009537E-03
+2.84400E-06,-999.99947E-06,-24.99990463E-03
+2.86400E-06,-999.99947E-06,+25.00009537E-03
+2.88400E-06,-999.99947E-06,+25.00009537E-03
+2.90400E-06,-874.99947E-06,+12.50009537E-03
+2.92400E-06,-499.99948E-06,-37.49990463E-03
+2.94400E-06,-999.99947E-06,-37.49990463E-03
+2.96400E-06,-999.99947E-06,-24.99990463E-03
+2.98400E-06,-874.99947E-06,+12.50009537E-03
+3.00400E-06,-499.99948E-06,-24.99990463E-03
+3.02400E-06,-874.99947E-06,+12.50009537E-03
+3.04400E-06,-499.99948E-06,-24.99990463E-03
+3.06400E-06,-999.99947E-06,+25.00009537E-03
+3.08400E-06,-999.99947E-06,+37.50009537E-03
+3.10400E-06,-874.99947E-06,+62.50009537E-03
+3.12400E-06,-499.99948E-06,-24.99990463E-03
+3.14400E-06,-874.99947E-06,+12.50009537E-03
+3.16400E-06,-499.99948E-06,-24.99990463E-03
+3.18400E-06,-874.99947E-06,+12.50009537E-03
+3.20400E-06,-499.99948E-06,-24.99990463E-03
+3.22400E-06,-874.99947E-06,+12.50009537E-03
+3.24400E-06,-499.99948E-06,-24.99990463E-03
+3.26400E-06,-749.99947E-06,+12.50009537E-03
+3.28400E-06,+125.00051E-06,-24.99990463E-03
+3.30400E-06,-499.99948E-06,+12.50009537E-03
+3.32400E-06,-999.99947E-06,-24.99990463E-03
+3.34400E-06,-874.99947E-06,+12.50009537E-03
+3.36400E-06,-499.99948E-06,-24.99990463E-03
+3.38400E-06,-749.99947E-06,+25.00009537E-03
+3.40400E-06,+510E-12,+25.00009537E-03
+3.42400E-06,-749.99947E-06,+12.50009537E-03
+3.44400E-06,+510E-12,-37.49990463E-03
+3.46400E-06,-749.99947E-06,-24.99990463E-03
+3.48400E-06,+125.00051E-06,+25.00009537E-03
+3.50400E-06,-374.99948E-06,+12.50009537E-03
+3.52400E-06,-499.99948E-06,-24.99990463E-03
+3.54400E-06,-874.99947E-06,+12.50009537E-03
+3.56400E-06,-499.99948E-06,-24.99990463E-03
+3.58400E-06,-999.99947E-06,+25.00009537E-03
+3.60400E-06,-999.99947E-06,+25.00009537E-03
+3.62400E-06,-999.99947E-06,+12.50009537E-03
+3.64400E-06,-999.99947E-06,-37.49990463E-03
+3.66400E-06,-874.99947E-06,-24.99990463E-03
+3.68400E-06,-499.99948E-06,+12.50009537E-03
+3.70400E-06,-874.99947E-06,-37.49990463E-03
+3.72400E-06,-499.99948E-06,-24.99990463E-03
+3.74400E-06,-874.99947E-06,+12.50009537E-03
+3.76400E-06,-499.99948E-06,-24.99990463E-03
+3.78400E-06,-874.99947E-06,+25.00009537E-03
+3.80400E-06,-499.99948E-06,+25.00009537E-03
+3.82400E-06,-874.99947E-06,+25.00009537E-03
+3.84400E-06,-499.99948E-06,+25.00009537E-03
+3.86400E-06,-999.99947E-06,+12.50009537E-03
+3.88400E-06,-999.99947E-06,-24.99990463E-03
+3.90400E-06,-749.99947E-06,+25.00009537E-03
+3.92400E-06,-124.99948E-06,+25.00009537E-03
+3.94400E-06,-1.37499946E-03,+12.50009537E-03
+3.96400E-06,-499.99948E-06,-24.99990463E-03
+3.98400E-06,-874.99947E-06,+12.50009537E-03
+4.00400E-06,-499.99948E-06,-24.99990463E-03
+4.02400E-06,-749.99947E-06,+12.50009537E-03
+4.04400E-06,+510E-12,-24.99990463E-03
+4.06400E-06,-874.99947E-06,+12.50009537E-03
+4.08400E-06,-499.99948E-06,-24.99990463E-03
+4.10400E-06,-749.99947E-06,+25.00009537E-03
+4.12400E-06,+510E-12,+25.00009537E-03
+4.14400E-06,-874.99947E-06,+37.50009537E-03
+4.16400E-06,-499.99948E-06,+75.00009537E-03
+4.18400E-06,-874.99947E-06,+12.50009537E-03
+4.20400E-06,-374.99948E-06,-37.49990463E-03
+4.22400E-06,-374.99948E-06,-37.49990463E-03
+4.24400E-06,-624.99947E-06,-24.99990463E-03
+4.26400E-06,-1.37499946E-03,+25.00009537E-03
+4.28400E-06,-499.99948E-06,+25.00009537E-03
+4.30400E-06,-749.99947E-06,+12.50009537E-03
+4.32400E-06,+510E-12,-24.99990463E-03
+4.34400E-06,-874.99947E-06,+25.00009537E-03
+4.36400E-06,-499.99948E-06,+25.00009537E-03
+4.38400E-06,-749.99947E-06,+12.50009537E-03
+4.40400E-06,+510E-12,-24.99990463E-03
+4.42400E-06,-999.99947E-06,+12.50009537E-03
+4.44400E-06,-999.99947E-06,-24.99990463E-03
+4.46400E-06,-999.99947E-06,+12.50009537E-03
+4.48400E-06,-999.99947E-06,-24.99990463E-03
+4.50400E-06,-749.99947E-06,+12.50009537E-03
+4.52400E-06,+510E-12,-24.99990463E-03
+4.54400E-06,-749.99947E-06,+25.00009537E-03
+4.56400E-06,+510E-12,+25.00009537E-03
+4.58400E-06,-749.99947E-06,+12.50009537E-03
+4.60400E-06,+125.00051E-06,-24.99990463E-03
+4.62400E-06,-374.99948E-06,+12.50009537E-03
+4.64400E-06,-499.99948E-06,-24.99990463E-03
+4.66400E-06,-874.99947E-06,+25.00009537E-03
+4.68400E-06,-499.99948E-06,+25.00009537E-03
+4.70400E-06,-874.99947E-06,+12.50009537E-03
+4.72400E-06,-499.99948E-06,-24.99990463E-03
+4.74400E-06,-874.99947E-06,+25.00009537E-03
+4.76400E-06,-374.99948E-06,+25.00009537E-03
+4.78400E-06,-374.99948E-06,+25.00009537E-03
+4.80400E-06,-499.99948E-06,+25.00009537E-03
+4.82400E-06,-874.99947E-06,+25.00009537E-03
+4.84400E-06,-499.99948E-06,+25.00009537E-03
+4.86400E-06,-874.99947E-06,+12.50009537E-03
+4.88400E-06,-499.99948E-06,-24.99990463E-03
+4.90400E-06,-874.99947E-06,+12.50009537E-03
+4.92400E-06,-499.99948E-06,-24.99990463E-03
+4.94400E-06,-874.99947E-06,+12.50009537E-03
+4.96400E-06,-624.99947E-06,-24.99990463E-03
+4.98400E-06,-1.37499946E-03,+25.00009537E-03
+5.00400E-06,-624.99947E-06,+25.00009537E-03
+5.02400E-06,-1.37499946E-03,+12.50009537E-03
+5.04400E-06,-499.99948E-06,-24.99990463E-03
+5.06400E-06,-874.99947E-06,+25.00009537E-03
+5.08400E-06,-499.99948E-06,+25.00009537E-03
+5.10400E-06,-874.99947E-06,+12.50009537E-03
+5.12400E-06,-499.99948E-06,-24.99990463E-03
+5.14400E-06,-874.99947E-06,+25.00009537E-03
+5.16400E-06,-374.99948E-06,+25.00009537E-03
+5.18400E-06,-374.99948E-06,+25.00009537E-03
+5.20400E-06,-499.99948E-06,+25.00009537E-03
+5.22400E-06,-874.99947E-06,+12.50009537E-03
+5.24400E-06,-624.99947E-06,-12.49990463E-03
+5.26400E-06,-1.37499946E-03,+62.50009537E-03
+5.28400E-06,-499.99948E-06,-24.99990463E-03
+5.30400E-06,-874.99947E-06,+12.50009537E-03
+5.32400E-06,-499.99948E-06,-24.99990463E-03
+5.34400E-06,-874.99947E-06,+12.50009537E-03
+5.36400E-06,-374.99948E-06,-24.99990463E-03
+5.38400E-06,-499.99948E-06,+25.00009537E-03
+5.40400E-06,-999.99947E-06,+25.00009537E-03
+5.42400E-06,-874.99947E-06,+25.00009537E-03
+5.44400E-06,-499.99948E-06,+12.50009537E-03
+5.46400E-06,-874.99947E-06,-37.49990463E-03
+5.48400E-06,-499.99948E-06,-24.99990463E-03
+5.50400E-06,-749.99947E-06,+12.50009537E-03
+5.52400E-06,+510E-12,-24.99990463E-03
+5.54400E-06,-874.99947E-06,+12.50009537E-03
+5.56400E-06,-374.99948E-06,-24.99990463E-03
+5.58400E-06,-374.99948E-06,+12.50009537E-03
+5.60400E-06,-499.99948E-06,-24.99990463E-03
+5.62400E-06,-874.99947E-06,+12.50009537E-03
+5.64400E-06,-499.99948E-06,-24.99990463E-03
+5.66400E-06,-749.99947E-06,+12.50009537E-03
+5.68400E-06,+125.00051E-06,-24.99990463E-03
+5.70400E-06,-374.99948E-06,+12.50009537E-03
+5.72400E-06,-499.99948E-06,-37.49990463E-03
+5.74400E-06,-749.99947E-06,-37.49990463E-03
+5.76400E-06,+125.00051E-06,-24.99990463E-03
+5.78400E-06,-374.99948E-06,+12.50009537E-03
+5.80400E-06,-499.99948E-06,-24.99990463E-03
+5.82400E-06,-874.99947E-06,+12.50009537E-03
+5.84400E-06,-499.99948E-06,-24.99990463E-03
+5.86400E-06,-874.99947E-06,+25.00009537E-03
+5.88400E-06,-374.99948E-06,+25.00009537E-03
+5.90400E-06,-499.99948E-06,+25.00009537E-03
+5.92400E-06,-874.99947E-06,+25.00009537E-03
+5.94400E-06,-499.99948E-06,+25.00009537E-03
+5.96400E-06,-874.99947E-06,+25.00009537E-03
+5.98400E-06,-374.99948E-06,+12.50009537E-03
+6.00400E-06,-624.99947E-06,-24.99990463E-03
+6.02400E-06,-1.37499946E-03,+12.50009537E-03
+6.04400E-06,-499.99948E-06,-24.99990463E-03
+6.06400E-06,-874.99947E-06,+25.00009537E-03
+6.08400E-06,-374.99948E-06,+25.00009537E-03
+6.10400E-06,-374.99948E-06,+25.00009537E-03
+6.12400E-06,-499.99948E-06,+25.00009537E-03
+6.14400E-06,-874.99947E-06,+12.50009537E-03
+6.16400E-06,-499.99948E-06,-24.99990463E-03
+6.18400E-06,-874.99947E-06,+12.50009537E-03
+6.20400E-06,-499.99948E-06,-24.99990463E-03
+6.22400E-06,-874.99947E-06,+12.50009537E-03
+6.24400E-06,-499.99948E-06,-24.99990463E-03
+6.26400E-06,-874.99947E-06,+12.50009537E-03
+6.28400E-06,-499.99948E-06,-24.99990463E-03
+6.30400E-06,-874.99947E-06,+12.50009537E-03
+6.32400E-06,-624.99947E-06,-24.99990463E-03
+6.34400E-06,-1.49999945E-03,+12.50009537E-03
+6.36400E-06,-999.99947E-06,-24.99990463E-03
+6.38400E-06,-874.99947E-06,+12.50009537E-03
+6.40400E-06,-499.99948E-06,-12.49990463E-03
+6.42400E-06,-874.99947E-06,+75.00009537E-03
+6.44400E-06,-624.99947E-06,+25.00009537E-03
+6.46400E-06,-1.49999945E-03,+12.50009537E-03
+6.48400E-06,-1.12499946E-03,-24.99990463E-03
+6.50400E-06,-1.37499946E-03,+12.50009537E-03
+6.52400E-06,-499.99948E-06,-24.99990463E-03
+6.54400E-06,-874.99947E-06,+12.50009537E-03
+6.56400E-06,-499.99948E-06,-24.99990463E-03
+6.58400E-06,-874.99947E-06,+12.50009537E-03
+6.60400E-06,-499.99948E-06,-37.49990463E-03
+6.62400E-06,-874.99947E-06,-37.49990463E-03
+6.64400E-06,-374.99948E-06,-24.99990463E-03
+6.66400E-06,-374.99948E-06,+12.50009537E-03
+6.68400E-06,-624.99947E-06,-24.99990463E-03
+6.70400E-06,-1.37499946E-03,+12.50009537E-03
+6.72400E-06,-499.99948E-06,-24.99990463E-03
+6.74400E-06,-874.99947E-06,+37.50009537E-03
+6.76400E-06,-499.99948E-06,+75.00009537E-03
+6.78400E-06,-874.99947E-06,+25.00009537E-03
+6.80400E-06,-499.99948E-06,+25.00009537E-03
+6.82400E-06,-874.99947E-06,+25.00009537E-03
+6.84400E-06,-499.99948E-06,+25.00009537E-03
+6.86400E-06,-874.99947E-06,+12.50009537E-03
+6.88400E-06,-374.99948E-06,-12.49990463E-03
+6.90400E-06,-374.99948E-06,+62.50009537E-03
+6.92400E-06,-374.99948E-06,-24.99990463E-03
+6.94400E-06,-499.99948E-06,+12.50009537E-03
+6.96400E-06,-999.99947E-06,-24.99990463E-03
+6.98400E-06,-999.99947E-06,+12.50009537E-03
+7.00400E-06,-874.99947E-06,-24.99990463E-03
+7.02400E-06,-374.99948E-06,+12.50009537E-03
+7.04400E-06,-374.99948E-06,-24.99990463E-03
+7.06400E-06,-499.99948E-06,+12.50009537E-03
+7.08400E-06,-999.99947E-06,-24.99990463E-03
+7.10400E-06,-999.99947E-06,+12.50009537E-03
+7.12400E-06,-999.99947E-06,-24.99990463E-03
+7.14400E-06,-999.99947E-06,+12.50009537E-03
+7.16400E-06,-999.99947E-06,-24.99990463E-03
+7.18400E-06,-874.99947E-06,+12.50009537E-03
+7.20400E-06,-499.99948E-06,-24.99990463E-03
+7.22400E-06,-999.99947E-06,+12.50009537E-03
+7.24400E-06,-1.12499946E-03,-24.99990463E-03
+7.26400E-06,-1.37499946E-03,+12.50009537E-03
+7.28400E-06,-374.99948E-06,-24.99990463E-03
+7.30400E-06,-374.99948E-06,+12.50009537E-03
+7.32400E-06,-499.99948E-06,-24.99990463E-03
+7.34400E-06,-874.99947E-06,+12.50009537E-03
+7.36400E-06,-624.99947E-06,-24.99990463E-03
+7.38400E-06,-1.37499946E-03,+12.50009537E-03
+7.40400E-06,-624.99947E-06,-24.99990463E-03
+7.42400E-06,-1.37499946E-03,+12.50009537E-03
+7.44400E-06,-499.99948E-06,-24.99990463E-03
+7.46400E-06,-874.99947E-06,+12.50009537E-03
+7.48400E-06,-499.99948E-06,-24.99990463E-03
+7.50400E-06,-999.99947E-06,+12.50009537E-03
+7.52400E-06,-999.99947E-06,-24.99990463E-03
+7.54400E-06,-874.99947E-06,+12.50009537E-03
+7.56400E-06,-624.99947E-06,-24.99990463E-03
+7.58400E-06,-1.49999945E-03,+12.50009537E-03
+7.60400E-06,-999.99947E-06,-24.99990463E-03
+7.62400E-06,-874.99947E-06,+12.50009537E-03
+7.64400E-06,-499.99948E-06,-24.99990463E-03
+7.66400E-06,-999.99947E-06,+25.00009537E-03
+7.68400E-06,-999.99947E-06,+25.00009537E-03
+7.70400E-06,-874.99947E-06,+12.50009537E-03
+7.72400E-06,-499.99948E-06,-37.49990463E-03
+7.74400E-06,-874.99947E-06,-24.99990463E-03
+7.76400E-06,-499.99948E-06,+25.00009537E-03
+7.78400E-06,-874.99947E-06,+25.00009537E-03
+7.80400E-06,-499.99948E-06,+25.00009537E-03
+7.82400E-06,-874.99947E-06,+12.50009537E-03
+7.84400E-06,-374.99948E-06,-24.99990463E-03
+7.86400E-06,-499.99948E-06,+12.50009537E-03
+7.88400E-06,-999.99947E-06,-24.99990463E-03
+7.90400E-06,-874.99947E-06,+12.50009537E-03
+7.92400E-06,-499.99948E-06,-24.99990463E-03
+7.94400E-06,-874.99947E-06,+12.50009537E-03
+7.96400E-06,-499.99948E-06,-24.99990463E-03
+7.98400E-06,-874.99947E-06,+12.50009537E-03
+8.00400E-06,-499.99948E-06,-24.99990463E-03
+8.02400E-06,-749.99947E-06,+12.50009537E-03
+8.04400E-06,+510E-12,-24.99990463E-03
+8.06400E-06,-874.99947E-06,+12.50009537E-03
+8.08400E-06,-499.99948E-06,-37.49990463E-03
+8.10400E-06,-874.99947E-06,-37.49990463E-03
+8.12400E-06,-499.99948E-06,-24.99990463E-03
+8.14400E-06,-874.99947E-06,+12.50009537E-03
+8.16400E-06,-499.99948E-06,-24.99990463E-03
+8.18400E-06,-874.99947E-06,+25.00009537E-03
+8.20400E-06,-499.99948E-06,+37.50009537E-03
+8.22400E-06,-749.99947E-06,+62.50009537E-03
+8.24400E-06,+125.00051E-06,-24.99990463E-03
+8.26400E-06,-374.99948E-06,+12.50009537E-03
+8.28400E-06,-624.99947E-06,-24.99990463E-03
+8.30400E-06,-1.37499946E-03,+12.50009537E-03
+8.32400E-06,-499.99948E-06,-24.99990463E-03
+8.34400E-06,-749.99947E-06,+12.50009537E-03
+8.36400E-06,+510E-12,-24.99990463E-03
+8.38400E-06,-874.99947E-06,+12.50009537E-03
+8.40400E-06,-374.99948E-06,-24.99990463E-03
+8.42400E-06,-374.99948E-06,+12.50009537E-03
+8.44400E-06,-624.99947E-06,-24.99990463E-03
+8.46400E-06,-1.37499946E-03,+12.50009537E-03
+8.48400E-06,-499.99948E-06,-24.99990463E-03
+8.50400E-06,-874.99947E-06,+25.00009537E-03
+8.52400E-06,-374.99948E-06,+25.00009537E-03
+8.54400E-06,-249.99948E-06,+25.00009537E-03
+8.56400E-06,+510E-12,+25.00009537E-03
+8.58400E-06,-874.99947E-06,+25.00009537E-03
+8.60400E-06,-499.99948E-06,+25.00009537E-03
+8.62400E-06,-874.99947E-06,+25.00009537E-03
+8.64400E-06,-624.99947E-06,+25.00009537E-03
+8.66400E-06,-1.24999946E-03,+25.00009537E-03
+8.68400E-06,+510E-12,+25.00009537E-03
+8.70400E-06,-874.99947E-06,+12.50009537E-03
+8.72400E-06,-499.99948E-06,-24.99990463E-03
+8.74400E-06,-874.99947E-06,+12.50009537E-03
+8.76400E-06,-499.99948E-06,-24.99990463E-03
+8.78400E-06,-874.99947E-06,+12.50009537E-03
+8.80400E-06,-499.99948E-06,-24.99990463E-03
+8.82400E-06,-874.99947E-06,+25.00009537E-03
+8.84400E-06,-499.99948E-06,+25.00009537E-03
+8.86400E-06,-999.99947E-06,+25.00009537E-03
+8.88400E-06,-1.12499946E-03,+12.50009537E-03
+8.90400E-06,-1.37499946E-03,-37.49990463E-03
+8.92400E-06,-499.99948E-06,-24.99990463E-03
+8.94400E-06,-999.99947E-06,+12.50009537E-03
+8.96400E-06,-999.99947E-06,-24.99990463E-03
+8.98400E-06,-874.99947E-06,+25.00009537E-03
+9.00400E-06,-624.99947E-06,+25.00009537E-03
+9.02400E-06,-1.37499946E-03,+12.50009537E-03
+9.04400E-06,-499.99948E-06,-37.49990463E-03
+9.06400E-06,-874.99947E-06,-37.49990463E-03
+9.08400E-06,-499.99948E-06,-24.99990463E-03
+9.10400E-06,-874.99947E-06,+25.00009537E-03
